"OrderID","OrderDate","CompanyName","Country","OrderValue","ItemsInOrder","OrderSegment"
21689,"2021-11-30 02:05:09",Morgenstern Gesundkost,Germany,59607.11,73,High Value
20890,"2020-03-15 09:46:28",Split Rail Beer & Ale,USA,59605.37,76,High Value
19568,"2013-04-02 06:31:55",QUICK-Stop,Germany,59602.49,74,High Value
23955,"2014-01-05 02:42:41",Ottilies Käseladen,Germany,59601.57,74,High Value
13551,"2022-03-15 23:13:57",France restauration,France,59594.02,73,High Value
21231,"2021-04-13 13:40:58",Laughing Bacchus Wine Cellars,Canada,59576.91,76,High Value
19268,"2020-11-06 01:46:00",Old World Delicatessen,USA,59573.96,67,High Value
16723,"2018-07-15 23:49:35",Great Lakes Food Market,USA,59566.88,71,High Value
25779,"2017-09-25 09:13:13",The Big Cheese,USA,59563.57,68,High Value
16562,"2014-03-03 13:58:02",Ricardo Adocicados,Brazil,59562.17,76,High Value
20138,"2015-10-16 08:30:13",Comércio Mineiro,Brazil,59559.04,76,High Value
21759,"2022-03-04 19:43:45",Furia Bacalhau e Frutos do Mar,Portugal,59557.69,67,High Value
20170,"2022-06-05 03:33:54",Vins et alcools Chevalier,France,59556.85,75,High Value
15963,"2022-01-17 20:19:59",Toms Spezialitäten,Germany,59548.7,73,High Value
26485,"2023-04-17 03:54:48",Galería del gastrónomo,Spain,59547.47,70,High Value
20885,"2019-02-03 14:35:25",The Big Cheese,USA,59529.04,77,High Value
11970,"2020-12-06 02:51:17",Spécialités du monde,France,59527.26,72,High Value
14954,"2019-09-13 10:11:24",Franchi S.p.A.,Italy,59502.34,75,High Value
13825,"2012-12-31 06:52:08",Comércio Mineiro,Brazil,59483.27,72,High Value
18056,"2019-11-14 13:59:36",Du monde entier,France,59482.62,75,High Value
13854,"2019-10-26 05:07:12",Great Lakes Food Market,USA,59477.93,70,High Value
24150,"2021-08-17 13:50:28",Franchi S.p.A.,Italy,59475.43,77,High Value
13792,"2020-02-19 17:59:57",Spécialités du monde,France,59464.84,77,High Value
14123,"2019-02-20 00:20:32",Wilman Kala,Finland,59463.57,76,High Value
15252,"2014-03-21 07:38:34",Wilman Kala,Finland,59437.03,70,High Value
14393,"2018-01-22 00:15:46",Magazzini Alimentari Riuniti,Italy,59427.21,75,High Value
26034,"2017-10-31 20:40:38",Du monde entier,France,59415.08,65,High Value
21604,"2022-08-25 09:23:45",Santé Gourmet,Norway,59400.78,77,High Value
16533,"2014-07-12 06:37:35",Wartian Herkku,Finland,59393.36,77,High Value
13146,"2017-12-19 09:36:49",Ernst Handel,Austria,59385.12,77,High Value
25030,"2021-11-04 02:34:12",Chop-suey Chinese,Switzerland,59379.96,73,High Value
21068,"2014-06-30 02:25:35",Reggiani Caseifici,Italy,59372.47,73,High Value
18728,"2015-11-04 00:19:36",Océano Atlántico Ltda.,Argentina,59368.53,69,High Value
12263,"2013-07-30 15:15:24",Hungry Coyote Import Store,USA,59367.98,76,High Value
20831,"2014-05-24 19:22:20",Du monde entier,France,59345.41,77,High Value
25359,"2023-05-01 18:26:44",Gourmet Lanchonetes,Brazil,59344.92,69,High Value
24311,"2019-02-13 15:30:57",Berglunds snabbköp,Sweden,59340.84,74,High Value
13445,"2022-01-24 17:29:12",Consolidated Holdings,UK,59339.36,72,High Value
23210,"2013-06-01 08:24:37",Furia Bacalhau e Frutos do Mar,Portugal,59320.07,75,High Value
12019,"2021-12-22 23:34:59",Split Rail Beer & Ale,USA,59317.94,73,High Value
19463,"2018-01-25 09:47:19",Lonesome Pine Restaurant,USA,59308.22,76,High Value
22617,"2018-09-06 07:18:10",Seven Seas Imports,UK,59285.21,70,High Value
13293,"2016-02-16 22:06:27",Wolski  Zajazd,Poland,59266.29,64,High Value
25559,"2023-06-12 16:50:04",GROSELLA-Restaurante,Venezuela,59265.71,70,High Value
25685,"2020-01-12 20:37:59",Bólido Comidas preparadas,Spain,59252.8,74,High Value
17468,"2018-02-09 12:20:11",Island Trading,UK,59244.15,72,High Value
14033,"2019-06-23 00:06:45",Cactus Comidas para llevar,Argentina,59234.98,69,High Value
23689,"2016-11-05 18:21:29",GROSELLA-Restaurante,Venezuela,59200.6,75,High Value
22445,"2018-10-20 21:12:02",Hanari Carnes,Brazil,59197.72,76,High Value
14194,"2022-10-27 14:09:41",Wartian Herkku,Finland,59191.2,75,High Value
23364,"2022-10-15 00:15:16",B's Beverages,UK,59188.36,76,High Value
16626,"2017-05-23 02:33:59",B's Beverages,UK,59182.47,76,High Value
11539,"2015-10-25 15:14:16",Santé Gourmet,Norway,59176.76,77,High Value
11134,"2015-05-25 16:37:31",Berglunds snabbköp,Sweden,59173.89,67,High Value
12421,"2021-07-30 06:45:56",Familia Arquibaldo,Brazil,59172.74,70,High Value
13682,"2017-09-22 13:09:54",Vaffeljernet,Denmark,59154.21,69,High Value
25835,"2013-04-03 15:47:06",LILA-Supermercado,Venezuela,59152.23,64,High Value
24052,"2016-12-10 21:34:40",Gourmet Lanchonetes,Brazil,59142.25,76,High Value
16368,"2019-08-22 14:54:54",Tortuga Restaurante,Mexico,59130.73,70,High Value
24106,"2017-01-24 23:22:00",Antonio Moreno Taquería,Mexico,59124.78,70,High Value
19214,"2012-08-14 23:20:05",Ernst Handel,Austria,59116.51,75,High Value
11451,"2016-11-25 22:08:06",White Clover Markets,USA,59110.14,75,High Value
21442,"2021-06-19 23:54:35",Reggiani Caseifici,Italy,59065.52,75,High Value
19931,"2014-07-14 03:33:17",Wellington Importadora,Brazil,59062.93,74,High Value
23059,"2023-03-28 19:22:26",Let's Stop N Shop,USA,59060.7,74,High Value
22611,"2022-07-16 09:48:42",Paris spécialités,France,59043.79,77,High Value
12485,"2013-02-23 09:35:06",Lehmanns Marktstand,Germany,59033.59,76,High Value
24498,"2018-06-11 21:36:55",France restauration,France,59028.65,70,High Value
26237,"2017-01-13 06:24:16",HILARION-Abastos,Venezuela,59021.78,65,High Value
21169,"2014-05-19 06:25:39",Centro comercial Moctezuma,Mexico,59019.46,74,High Value
14452,"2017-09-28 15:25:15",Wilman Kala,Finland,59008.12,72,High Value
25995,"2023-10-19 23:28:45",Frankenversand,Germany,59005.8,70,High Value
17625,"2022-09-13 00:46:36",Romero y tomillo,Spain,59003.77,69,High Value
17748,"2019-06-25 07:45:05",Godos Cocina Típica,Spain,59003.21,74,High Value
21391,"2022-01-04 18:08:23",Suprêmes délices,Belgium,59001.45,74,High Value
14459,"2020-11-28 15:06:41",Mère Paillarde,Canada,58996.92,74,High Value
21750,"2017-03-09 23:09:26",Paris spécialités,France,58970.33,72,High Value
18018,"2016-09-10 15:53:09",Rattlesnake Canyon Grocery,USA,58956.94,73,High Value
22999,"2012-10-09 10:08:15",Wellington Importadora,Brazil,58953.44,75,High Value
24399,"2019-08-13 01:29:09",Familia Arquibaldo,Brazil,58952.46,77,High Value
16521,"2023-05-02 11:22:56",Lehmanns Marktstand,Germany,58946.13,75,High Value
21828,"2019-08-07 15:37:57",Gourmet Lanchonetes,Brazil,58945.46,70,High Value
12301,"2019-02-01 16:45:12",Folk och fä HB,Sweden,58937.4,71,High Value
23224,"2016-04-19 15:44:21",Seven Seas Imports,UK,58936.1,73,High Value
16615,"2018-03-26 14:46:52",Hungry Coyote Import Store,USA,58916.29,74,High Value
12922,"2021-01-21 09:53:39",Cactus Comidas para llevar,Argentina,58909.83,70,High Value
26021,"2012-12-16 12:01:18",B's Beverages,UK,58904.85,67,High Value
13615,"2022-05-25 16:30:52",Great Lakes Food Market,USA,58897.86,72,High Value
11761,"2013-07-14 01:35:55",Du monde entier,France,58893.47,74,High Value
20727,"2023-05-26 03:44:02",Folies gourmandes,France,58892.34,75,High Value
25438,"2015-04-14 14:40:04",Lonesome Pine Restaurant,USA,58878.52,72,High Value
18195,"2023-04-16 12:34:56",QUICK-Stop,Germany,58869.83,70,High Value
22019,"2016-08-15 07:44:49",Morgenstern Gesundkost,Germany,58853.0,77,High Value
11282,"2021-02-23 04:25:41",Wellington Importadora,Brazil,58843.24,68,High Value
19443,"2016-09-05 06:22:50",Tortuga Restaurante,Mexico,58837.84,77,High Value
22344,"2016-02-08 09:54:50",Vins et alcools Chevalier,France,58823.34,70,High Value
11807,"2015-08-09 20:50:41",The Big Cheese,USA,58797.43,76,High Value
24293,"2017-10-25 22:16:57",Berglunds snabbköp,Sweden,58796.11,69,High Value
17285,"2018-03-27 19:20:28",Island Trading,UK,58789.19,76,High Value
12388,"2020-10-25 19:03:58",Bólido Comidas preparadas,Spain,58784.13,76,High Value
25718,"2016-05-26 05:01:17",Seven Seas Imports,UK,58775.72,76,High Value
14113,"2021-06-04 10:52:17",Queen Cozinha,Brazil,58767.16,76,High Value
21025,"2023-03-26 09:01:06",Queen Cozinha,Brazil,58766.35,67,High Value
14974,"2022-01-08 21:45:22",North/South,UK,58766.19,76,High Value
19710,"2015-05-01 05:31:04",Tortuga Restaurante,Mexico,58759.06,75,High Value
12672,"2015-03-03 17:22:34",Blondesddsl père et fils,France,58748.88,71,High Value
11398,"2019-05-13 09:03:48",Ricardo Adocicados,Brazil,58745.6,72,High Value
20173,"2016-12-18 06:03:04",Consolidated Holdings,UK,58730.32,72,High Value
25837,"2022-05-18 07:24:20",Chop-suey Chinese,Switzerland,58703.82,72,High Value
13155,"2020-10-27 06:51:32",Königlich Essen,Germany,58681.32,64,High Value
16491,"2020-04-18 05:06:43",Galería del gastrónomo,Spain,58667.27,71,High Value
20214,"2015-09-10 21:44:20",B's Beverages,UK,58667.13,70,High Value
22006,"2017-11-21 20:53:51",Bottom-Dollar Markets,Canada,58645.69,70,High Value
24338,"2019-12-16 03:15:00",Cactus Comidas para llevar,Argentina,58637.55,71,High Value
22167,"2015-10-03 01:35:54",Lehmanns Marktstand,Germany,58630.19,69,High Value
12587,"2023-08-08 01:44:16",Rancho grande,Argentina,58603.84,77,High Value
25706,"2022-02-05 03:35:27",Bon app',France,58590.73,77,High Value
11105,"2023-03-20 23:48:40",Centro comercial Moctezuma,Mexico,58577.0,76,High Value
23265,"2012-10-11 04:46:35",LILA-Supermercado,Venezuela,58563.92,75,High Value
12510,"2014-09-20 08:41:10",Split Rail Beer & Ale,USA,58547.12,64,High Value
24377,"2020-10-11 15:05:28",Antonio Moreno Taquería,Mexico,58534.33,71,High Value
22105,"2013-02-02 03:27:38",Split Rail Beer & Ale,USA,58508.9,69,High Value
16803,"2020-09-06 09:43:11",Consolidated Holdings,UK,58502.12,77,High Value
12779,"2019-09-10 21:22:23",Tortuga Restaurante,Mexico,58486.29,76,High Value
19501,"2022-01-16 10:18:23",Morgenstern Gesundkost,Germany,58484.98,74,High Value
25856,"2022-12-24 23:54:03",Tradição Hipermercados,Brazil,58478.76,72,High Value
12971,"2016-07-20 19:37:43",GROSELLA-Restaurante,Venezuela,58458.95,77,High Value
16969,"2013-01-16 04:00:42",Old World Delicatessen,USA,58447.74,76,High Value
21599,"2020-04-13 11:44:54",Magazzini Alimentari Riuniti,Italy,58444.87,60,High Value
17704,"2013-07-06 11:11:41",Santé Gourmet,Norway,58441.16,77,High Value
14453,"2023-03-11 23:06:48",Wartian Herkku,Finland,58418.33,65,High Value
25805,"2014-12-02 19:24:53",Wilman Kala,Finland,58411.41,67,High Value
13033,"2022-10-07 23:50:19",The Big Cheese,USA,58405.4,64,High Value
22270,"2016-01-19 22:33:39",Split Rail Beer & Ale,USA,58395.07,75,High Value
12293,"2017-04-24 13:53:54",Lonesome Pine Restaurant,USA,58371.5,77,High Value
16977,"2019-04-07 09:07:23",LILA-Supermercado,Venezuela,58353.71,67,High Value
24348,"2022-01-19 04:32:11",Wilman Kala,Finland,58352.22,67,High Value
15264,"2019-09-14 17:29:12",Galería del gastrónomo,Spain,58339.53,67,High Value
26377,"2015-06-01 04:50:14",Rancho grande,Argentina,58329.03,71,High Value
23212,"2017-11-01 10:51:07",Lazy K Kountry Store,USA,58315.64,65,High Value
24644,"2016-11-15 20:19:40",Reggiani Caseifici,Italy,58308.57,72,High Value
19633,"2017-03-04 17:46:53",Die Wandernde Kuh,Germany,58304.17,73,High Value
17455,"2015-08-22 08:37:56",Bólido Comidas preparadas,Spain,58300.94,77,High Value
25401,"2023-07-17 20:17:59",Die Wandernde Kuh,Germany,58288.62,75,High Value
20355,"2016-02-17 19:40:52",Consolidated Holdings,UK,58278.51,72,High Value
15242,"2012-10-11 06:19:28",Pericles Comidas clásicas,Mexico,58253.18,73,High Value
13329,"2015-03-05 20:46:50",Tortuga Restaurante,Mexico,58241.94,71,High Value
21389,"2016-12-25 10:27:25",La maison d'Asie,France,58220.45,70,High Value
11308,"2022-02-03 22:07:42",Wilman Kala,Finland,58203.48,68,High Value
25291,"2022-10-16 08:03:27",Centro comercial Moctezuma,Mexico,58177.86,68,High Value
13562,"2023-03-01 15:15:12",France restauration,France,58177.18,58,High Value
20793,"2014-12-23 15:10:07",Vaffeljernet,Denmark,58176.33,62,High Value
22036,"2019-06-05 23:17:50",Morgenstern Gesundkost,Germany,58174.46,68,High Value
19192,"2023-06-13 12:31:13",Hanari Carnes,Brazil,58171.61,72,High Value
20874,"2016-06-26 05:01:00",Ernst Handel,Austria,58167.35,75,High Value
18087,"2016-01-22 18:32:27",Toms Spezialitäten,Germany,58145.1,59,High Value
23169,"2016-01-31 10:31:08",Pericles Comidas clásicas,Mexico,58131.65,74,High Value
14300,"2013-04-21 03:30:08",La corne d'abondance,France,58124.51,75,High Value
19673,"2021-04-26 20:51:39",Wolski  Zajazd,Poland,58118.52,75,High Value
24866,"2019-08-15 06:57:31",Victuailles en stock,France,58113.8,67,High Value
12822,"2019-07-26 15:31:41",Toms Spezialitäten,Germany,58105.96,59,High Value
23507,"2019-08-28 09:53:36",Reggiani Caseifici,Italy,58105.91,68,High Value
18240,"2017-08-02 10:50:32",B's Beverages,UK,58105.11,77,High Value
11436,"2018-09-27 06:34:29",FISSA Fabrica Inter. Salchichas S.A.,Spain,58103.9,75,High Value
15494,"2014-09-15 01:47:16",Let's Stop N Shop,USA,58098.99,73,High Value
23649,"2017-02-07 15:24:24",Seven Seas Imports,UK,58098.81,76,High Value
25425,"2019-10-23 16:35:55",Tortuga Restaurante,Mexico,58085.9,74,High Value
12295,"2015-08-25 00:11:01",Simons bistro,Denmark,58082.51,71,High Value
11177,"2015-12-21 09:01:24",Magazzini Alimentari Riuniti,Italy,58073.64,75,High Value
26322,"2016-09-20 14:42:34",Great Lakes Food Market,USA,58068.66,77,High Value
14175,"2021-03-21 13:38:21",France restauration,France,58045.42,73,High Value
26281,"2014-06-10 08:53:02",Paris spécialités,France,58022.23,77,High Value
11740,"2023-01-02 15:05:50",Suprêmes délices,Belgium,58017.4,76,High Value
15463,"2016-12-22 21:29:55",Blauer See Delikatessen,Germany,58016.98,67,High Value
14252,"2023-03-02 10:20:49",Alfreds Futterkiste,Germany,58015.87,74,High Value
17306,"2023-01-29 05:57:57",B's Beverages,UK,58014.15,76,High Value
17063,"2021-12-06 05:38:39",Blondesddsl père et fils,France,58011.54,77,High Value
20838,"2018-07-23 19:27:58",Die Wandernde Kuh,Germany,58006.18,63,High Value
20906,"2020-07-23 14:20:52",Laughing Bacchus Wine Cellars,Canada,58005.5,77,High Value
12440,"2015-12-24 11:51:24",Simons bistro,Denmark,58004.39,69,High Value
15263,"2017-10-31 00:55:32",Lazy K Kountry Store,USA,57981.03,70,High Value
16499,"2022-09-13 07:28:41",La corne d'abondance,France,57975.9,58,High Value
11426,"2019-01-04 14:47:55",Berglunds snabbköp,Sweden,57961.34,69,High Value
20324,"2013-01-21 20:01:56",QUICK-Stop,Germany,57953.46,75,High Value
26241,"2012-08-12 08:13:10",LINO-Delicateses,Venezuela,57948.45,71,High Value
26140,"2015-04-04 21:20:33",Franchi S.p.A.,Italy,57941.41,71,High Value
21635,"2016-03-05 12:20:44",Princesa Isabel Vinhos,Portugal,57923.31,77,High Value
18058,"2013-12-29 04:42:25",The Big Cheese,USA,57918.73,73,High Value
18497,"2013-06-14 19:53:43",Great Lakes Food Market,USA,57908.29,71,High Value
16954,"2022-06-01 23:02:36",Pericles Comidas clásicas,Mexico,57904.32,67,High Value
22296,"2017-05-08 20:20:43",Ana Trujillo Emparedados y helados,Mexico,57900.0,72,High Value
21302,"2015-02-22 07:30:02",Ricardo Adocicados,Brazil,57899.16,71,High Value
18924,"2012-12-13 20:33:01",La corne d'abondance,France,57873.58,69,High Value
16121,"2019-03-13 04:45:10",Folies gourmandes,France,57857.48,66,High Value
11556,"2019-04-08 04:37:54",Morgenstern Gesundkost,Germany,57856.45,60,High Value
15549,"2019-10-31 21:33:46",Blondesddsl père et fils,France,57853.83,71,High Value
15034,"2023-05-22 19:53:40",Split Rail Beer & Ale,USA,57844.9,77,High Value
26230,"2012-12-24 13:18:51",Gourmet Lanchonetes,Brazil,57835.91,58,High Value
16397,"2013-11-23 21:06:05",Rancho grande,Argentina,57829.27,64,High Value
17579,"2013-02-20 01:19:49",Folies gourmandes,France,57826.68,65,High Value
19900,"2017-09-26 21:04:18",HILARION-Abastos,Venezuela,57810.78,63,High Value
26200,"2016-04-22 15:33:10",Split Rail Beer & Ale,USA,57807.32,73,High Value
23390,"2013-05-23 03:56:20",La corne d'abondance,France,57792.49,69,High Value
17914,"2021-09-27 11:07:28",Rattlesnake Canyon Grocery,USA,57786.43,72,High Value
16999,"2014-10-18 10:47:16",Maison Dewey,Belgium,57780.26,66,High Value
17389,"2014-03-01 05:42:31",Furia Bacalhau e Frutos do Mar,Portugal,57763.37,71,High Value
13370,"2020-09-25 04:17:40",Maison Dewey,Belgium,57757.01,74,High Value
25176,"2022-06-02 09:27:03",The Cracker Box,USA,57754.89,71,High Value
15603,"2012-07-19 21:50:16",Victuailles en stock,France,57753.99,65,High Value
25132,"2022-05-05 07:09:47",Romero y tomillo,Spain,57749.01,71,High Value
20571,"2019-07-30 19:31:51",Trail's Head Gourmet Provisioners,USA,57745.46,67,High Value
19554,"2022-07-31 20:37:09",Morgenstern Gesundkost,Germany,57724.29,76,High Value
11107,"2023-06-03 05:23:41",Blondesddsl père et fils,France,57723.86,68,High Value
13860,"2018-07-31 03:21:05",Vaffeljernet,Denmark,57717.85,69,High Value
18679,"2014-03-28 00:21:25",GROSELLA-Restaurante,Venezuela,57716.43,74,High Value
20618,"2020-08-23 13:01:31",Bólido Comidas preparadas,Spain,57709.29,69,High Value
11116,"2022-08-06 01:50:28",Bólido Comidas preparadas,Spain,57706.66,71,High Value
26232,"2018-09-06 08:16:43",Ottilies Käseladen,Germany,57704.57,66,High Value
16641,"2015-06-30 08:12:19",Suprêmes délices,Belgium,57695.29,75,High Value
19315,"2012-08-22 20:17:13",Save-a-lot Markets,USA,57688.09,75,High Value
12760,"2012-08-29 06:38:31",Folies gourmandes,France,57685.13,73,High Value
22094,"2015-06-20 16:06:48",Maison Dewey,Belgium,57682.35,74,High Value
17857,"2015-06-14 13:51:15",Gourmet Lanchonetes,Brazil,57682.26,71,High Value
24550,"2013-01-16 10:27:05",Godos Cocina Típica,Spain,57681.67,74,High Value
20061,"2020-01-26 14:05:34",Ana Trujillo Emparedados y helados,Mexico,57678.82,68,High Value
12626,"2021-04-13 07:15:10",Simons bistro,Denmark,57673.92,75,High Value
12017,"2017-06-01 12:29:16",Galería del gastrónomo,Spain,57670.27,74,High Value
22060,"2021-09-01 20:39:13",Queen Cozinha,Brazil,57666.12,75,High Value
23982,"2014-12-17 17:55:09",Lazy K Kountry Store,USA,57646.93,74,High Value
19981,"2023-09-12 11:39:55",Drachenblut Delikatessen,Germany,57643.33,65,High Value
15522,"2015-09-03 15:09:28",Hungry Coyote Import Store,USA,57633.15,73,High Value
15239,"2015-02-23 01:40:01",Rancho grande,Argentina,57628.64,72,High Value
16495,"2019-09-19 18:50:57",Tradição Hipermercados,Brazil,57611.39,70,High Value
17197,"2013-11-14 08:36:12",Bólido Comidas preparadas,Spain,57605.86,77,High Value
26103,"2020-10-27 19:30:55",Antonio Moreno Taquería,Mexico,57584.68,69,High Value
20902,"2014-06-15 14:24:45",Ricardo Adocicados,Brazil,57577.06,73,High Value
14939,"2016-03-11 11:50:03",Galería del gastrónomo,Spain,57573.95,73,High Value
21919,"2013-10-30 15:59:35",Folies gourmandes,France,57571.21,69,High Value
13191,"2014-04-17 02:17:54",Magazzini Alimentari Riuniti,Italy,57568.86,69,High Value
18824,"2019-07-29 17:56:37",Pericles Comidas clásicas,Mexico,57563.44,77,High Value
17264,"2017-08-13 13:52:26",Tradição Hipermercados,Brazil,57498.33,74,High Value
26489,"2015-12-05 18:58:23",Wolski  Zajazd,Poland,57495.35,73,High Value
18966,"2018-12-21 10:55:05",Tortuga Restaurante,Mexico,57488.91,71,High Value
17165,"2020-03-15 04:27:19",Lazy K Kountry Store,USA,57471.91,70,High Value
16336,"2022-02-07 00:30:06",Consolidated Holdings,UK,57456.55,77,High Value
16369,"2018-09-30 19:41:12",Great Lakes Food Market,USA,57456.06,74,High Value
18954,"2020-09-12 17:51:55",Hungry Coyote Import Store,USA,57453.43,62,High Value
21765,"2017-10-24 20:51:19",Santé Gourmet,Norway,57450.9,65,High Value
23328,"2020-04-22 14:53:23",Bólido Comidas preparadas,Spain,57447.17,76,High Value
21648,"2012-11-27 01:18:57",Seven Seas Imports,UK,57442.91,68,High Value
17933,"2018-04-16 23:37:56",Hungry Coyote Import Store,USA,57437.93,77,High Value
